image_name,score
Ask.png,10
AZ.png,10
Badger.png,12
BeautifulPanda.png,10
Braden.png,11
Confuzzled.png,0
Deadsqurp.png,0
Dropspindle.png,12
Froggman.png,15
gRRiever.png,10
GuppyFeesh.png,13
Icarus.png,0
Ihimaera.png,11
JoTheForggie.png,10
JPECS.png,0
Ludsyyyy.png,14
MyDog.png,12
Olatnip.png,12
Shasta.png,12
Sio.png,2
Slam.png,14
Uneasy.png,12
